Id	McId	Npc	Def	AstDef	百战军衔	GuildId																																																					
id	mingc	npc	def	ast_def	bai_zhan_level	guild	ai_type																																																				
101	1	12903001	1		6	10000003	1	3	1	3								3	3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1
102	1	12903001	1		6	10000003	1	3	2	2								3	3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1
103	1	12903001	1		6	10000003	1	3	3	2								3	3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1
104	1	12903001	1		6	10000003	1	3	4	1								3	3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1
105	1	12903001	1		6	10000003	1	3	5	1	McWarAiType_MC_AI_STATION    McWarAiType = 0							3	3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1
106	1	12903001	1		6	10000003	1	3	6	1	McWarAiType_MC_AI_ATK        McWarAiType = 1					进攻		3	3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1
107	1	12903001	1		6	10000003	1	3	7	3	McWarAiType_MC_AI_DEF_HOME   McWarAiType = 2					防守大本营		3	3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1
108	1	12903001	1		6	10000003	1	3	8	2	McWarAiType_MC_AI_DEF_CASTLE McWarAiType = 3					防守要塞		3	3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1
109	1	12903001	1		6	10000003	1	3	9	2	McWarAiType_MC_AI_DEF_GATE   McWarAiType = 4					防守关卡		3	3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1
110	1	12903001	1		6	10000003	1	3	10	1								3	3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1
111	1	12903001	1		6	10000003	1	3	11	1								3	3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1
112	1	12903001	1		6	10000003	1	3	12	1								3	3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1
113	1	12903001	1		6	10000003	1	3	13	3								3	3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1
114	1	12903001	1		6	10000003	1	3	14	1								3	3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1
115	1	12903001	1		6	10000003	1	3	15	2								3	3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1
116	1	12903001	1		6	10000003	1	3	16	2								3	3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1
117	1	12903001	1		6	10000003	1	3	17	1								3	3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1
118	1	12903001	1		6	10000003	1	3	18	1								3	3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1
119	1	12903001	1		6	10000003	1	3	19	3								3	3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1
120	1	12903001	1		6	10000003	1	3	20	1								3	3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1
121	1	12903001	1		6	10000003	2	3	21	2								3	3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1
122	1	12903001	1		6	10000003	2	3	22	1								3	3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1
123	1	12903001	1		6	10000003	2	3	23	1								3	3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1
124	1	12903001	1		6	10000003	2	3	24	2								3	3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1
125	1	12903001	1		6	10000003	2	3	25	3								3	3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1
126	1	12903001	1		6	10000003	2	3	26	2								3	3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1
127	1	12903001	1		6	10000003	2	3	27	1								3	3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1
128	1	12903001	1		6	10000003	2	3	28	1								3	3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1
129	1	12903001	1		6	10000003	2	3	29	2								3	3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1
130	1	12903001	1		6	10000003	2	3	30	1								3	3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1
131	1	12903001	1		6	10000003	3	3	31	3								3	3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1
132	1	12903001	1		6	10000003	3	3	32	1								3	3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1
133	1	12903001	1		6	10000003	3	3	33	1								3	3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1
134	1	12903001	1		6	10000003	3	3	34	2								3	3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1
135	1	12903001	1		6	10000003	3	3	35	2								3	3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1
136	1	12903001	1		6	10000003	4	3	36	1								3	3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1
137	1	12903001	1		6	10000003	4	3	37	3								3	3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1
138	1	12903001	1		6	10000003	4	3	38	2								3	3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1
139	1	12903001	1		6	10000003	4	3	39	2								3	3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1
140	1	12903001	1		6	10000003	4	3	40	1								3	3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1
201	2	12902001	1		5	10000003	1	2	41	1								3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1	0
202	2	12902001	1		5	10000003	1	2	42	1								3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1	0
203	2	12902001	1		5	10000003	1	2	43	3								3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1	0
204	2	12902001	1		5	10000003	1	2										3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1	0
205	2	12902001	1		5	10000003	1	2										3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1	0
206	2	12902001	1		5	10000003	1	2										3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1	0
207	2	12902001	1		5	10000003	1	2										3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1	0
208	2	12902001	1		5	10000003	1	2										3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1	0
209	2	12902001	1		5	10000003	1	2										3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1	0
210	2	12902001	1		5	10000003	1	2										3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1	0
211	2	12902001	1		5	10000003	1	2										3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1	0
212	2	12902001	1		5	10000003	1	2										3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1	0
213	2	12902001	1		5	10000003	1	2										3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1	0
214	2	12902001	1		5	10000003	1	2										3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1	0
215	2	12902001	1		5	10000003	1	2										3	3	3	3	3	2	2	2	2	2	2	4	4	4	4	4	4	7	7	7	7	7	7	5	5	5	5	5	5	6	6	6	6	6	6	1	1	1	1	1	1	0
